"C","CTY","Val"
"cmilk","MEX",0.47
"cmilk","MLI",0.4
"cmilk","MMR",0.54
"cmilk","MNG",0.6
"cmilk","MOR",0.54
"cmilk","MOZ",0.4
"cmilk","MRT",0.4
"cmilk","MWI",0.4
"cmilk","MYS",0.38
"cmilk","NAM",0.4
"cmilk","NER",0.4
"cmilk","NGA",0.4
"cmilk","NIC",0.34
"cmilk","NLD",0.2
"cmilk","NOR",0.2
"cmilk","NPL",0.5
"cmilk","NZL",0.2
"cmilk","OBN",0.3
"cmilk","OIO",0.67
"cmilk","PAK",0.31
"cmilk","PAN",0.34
"cmilk","PER",0.34
"cmilk","PHL",0.5
"cmilk","POL",0.3
"cmilk","PRT",0.2
"cmilk","PRY",0.34
"cmilk","RAP",0.54
"cmilk","ROU",0.3
"cmilk","RUS",0.3
"cmilk","RWA",0.4
"cmilk","SAU",0.54
"cmilk","SDN",0.4
"cmilk","SEN",0.4
"cmilk","SLE",0.4
"cmilk","SLV",0.34
"cmilk","SOM",0.376251851312319
"cmilk","SPP",0.2
"cmilk","SVK",0.3
"cmilk","SVN",0.3
"cmilk","SWE",0.2
"cmilk","SWZ",0.4
"cmilk","SYR",0.54
"cmilk","TCD",0.4
"cmilk","TGO",0.4
"cmilk","THA",0.54
"cmilk","TJK",0.3
"cmilk","TKM",0.3
"cmilk","TUN",0.54
"cmilk","TUR",0.54
"cmilk","TZA",0.4
"cmilk","UGA",0.4
"cmilk","UKP",0.2
"cmilk","UKR",0.3
"cmilk","URY",0.34
"cmilk","USA",0.1
"cmilk","UZB",0.3
"cmilk","VEN",0.34
"cmilk","VNM",0.54
"cmilk","YEM",0.54
"cmilk","ZAF",0.2
"cmilk","ZMB",0.4
"cmilk","ZWE",0.4
"cbarl","AFG",0.262958161415858
"cbarl","AGO",0.898004370304411
"cbarl","ALB",0.1
"cbarl","ARG",0.0413398681245973
"cbarl","ARM",0.1
"cbarl","AUS",-0.069901821046221
"cbarl","AUT",0.1
"cbarl","AZE",0.1
"cbarl","BDI",0.650511874138684
"cbarl","BEN",0.68816837123628
"cbarl","BFA",0.493608589250799
"cbarl","BGD",0.173072208973873
"cbarl","BGR",0.1
"cbarl","BLR",-0.135198268093379
"cbarl","BLT",-0.135198268093379
"cbarl","BLX",0.129279249959602
"cbarl","BLZ",0.1
"cbarl","BOL",0.0945035661048858
"cbarl","BRA",0.0415171845970229
"cbarl","BWA",0.72248860768687
"cbarl","CAF",0.682635800554537
"cbarl","CAN",0.023699989350164
"cbarl","CHL",0.07878501663681
"cbarl","CHM",0.0223226793883671
"cbarl","CHP",0.1
"cbarl","CIV",0.478689621110588
"cbarl","CMR",0.587060177814211
"cbarl","COD",0.584892323274653
"cbarl","COG",0.686652214052828
"cbarl","COL",0.0119066877543518
"cbarl","CRB",0.1
"cbarl","CRI",0.1
"cbarl","CUB",0.1
"cbarl","CYP",-0.0364919803722683
"cbarl","CZE",0.1
"cbarl","DEU",0.129030949059181
"cbarl","DNK",0.114525420398128
"cbarl","DOM",0.1
"cbarl","DZA",0.0628226745230597
"cbarl","ECU",0.0964304580418637
"cbarl","EGY",0.093422996948021
"cbarl","ETH",0.410145368666319
"cbarl","FJI",0.1
"cbarl","FNP",0.114525420398128
"cbarl","FRP",0.130287496527264
"cbarl","GAB",0.68890696373563
"cbarl","GEO",0.1
"cbarl","GHA",0.586309716084292
"cbarl","GIN",0.481449929123428
"cbarl","GNB",0.473812564062207
"cbarl","GRC",0.1
"cbarl","GSA",0.1
"cbarl","GTM",0.125
"cbarl","HND",0.1
"cbarl","HRV",0.1
"cbarl","HTI",0.1
"cbarl","HUN",0.1
"cbarl","IDN",-0.0958427021978393
"cbarl","IND",0.0267216030480427
"cbarl","IRL",0.130604607605703
"cbarl","IRN",0.0628502867741256
"cbarl","IRQ",0.0411983108403937
"cbarl","ISL",0.114525420398128
"cbarl","ISR",0.0213976285817068
"cbarl","ITP",0.128528472231747
"cbarl","JAM",0.1
"cbarl","JOR",0.02125
"cbarl","JPN",0.1
"cbarl","KAZ",-0.0815633174756236
"cbarl","KEN",0.667010329808123
"cbarl","KGZ",0.1275
"cbarl","KHM",0.0456666233446224
"cbarl","KOR",0.1
"cbarl","LAO",0.0456666233446224
"cbarl","LBN",0.063840266976607
"cbarl","LBR",0.46739865779085
"cbarl","LBY",0.025
"cbarl","LKA",0.12937340667975
"cbarl","LSO",0.443984955592936
"cbarl","MDA",0.1
"cbarl","MDG",0.609078128947018
"cbarl","MEX",0.1
"cbarl","MLI",0.493759011059575
"cbarl","MMR",0.163615892756988
"cbarl","MNG",0.085
"cbarl","MOR",0.0527693976642597
"cbarl","MOZ",0.612143810416368
"cbarl","MYS",0.1
"cbarl","NAM",0.719975953290894
"cbarl","NER",0.492650710156746
"cbarl","NGA",0.524063929837913
"cbarl","NIC",0.1
"cbarl","NLD",0.129077270722433
"cbarl","NOR",0.114525420398128
"cbarl","NPL",0.130519806117801
"cbarl","NZL",0.1
"cbarl","OBN",0.1
"cbarl","OIO",0.1
"cbarl","OPO",0.1
"cbarl","PAK",0.1
"cbarl","PAN",0.1
"cbarl","PER",0.0768356602415597
"cbarl","PHL",-0.0133507405919702
"cbarl","PNG",-0.109301594424017
"cbarl","POL",0.1
"cbarl","PRT",0.130047627810861
"cbarl","PRY",0.0756028528839086
"cbarl","RAP",0.0620828714103934
"cbarl","ROU",0.1
"cbarl","RUS",-0.134114421750093
"cbarl","RWA",0.666948464734571
"cbarl","SAU",0.0620828714103934
"cbarl","SEN",0.586233180266365
"cbarl","SLB",0.085
"cbarl","SLV",0.1
"cbarl","SPP",0.130047627810861
"cbarl","SVK",0.1
"cbarl","SVN",0.1
"cbarl","SWE",0.114525420398128
"cbarl","SWZ",0.722846008153435
"cbarl","SYR",0.0630874716724601
"cbarl","TGO",0.584139234870374
"cbarl","THA",0.1
"cbarl","TJK",0.1275
"cbarl","TKM",0.105
"cbarl","TUN",0.0635073493496043
"cbarl","TUR",0.016375760805614
"cbarl","TZA",0.14875
"cbarl","UGA",0.564159036580221
"cbarl","UKP",0.130604607605703
"cbarl","UKR",-0.13432150980492
"cbarl","URY",1.8997060427301E-16
"cbarl","USA",-2.81375080431445E-15
"cbarl","UZB",-0.084546840562591
"cbarl","VEN",0.1
"cbarl","VNM",0.0282167557647015
"cbarl","YEM",0.0620828714103934
"cbarl","ZAF",0.818116340233385
"cbarl","ZMB",0.720077550805841
"cbarl","ZWE",0.595491693331456
"cmaiz","AFG",0.312807338644208
"cmaiz","AGO",0.428478226447784
"cmaiz","ALB",0.1
"cmaiz","ARG",0.189607841749517
"cmaiz","ARM",0.0156557537285681
"cmaiz","AUS",0.203829617388161
"cmaiz","AUT",0.1
"cmaiz","AZE",0.0156557537285681
"cmaiz","BDI",0.208002309849731
"cmaiz","BEN",-0.0935304774040203
"cmaiz","BFA",0.125396270190725
"cmaiz","BGD",0.18518726360168
"cmaiz","BGR",0.1
"cmaiz","BLR",-0.0677094169697774
"cmaiz","BLT",-0.0677094169697774
"cmaiz","BLX",0.285199464256861
"cmaiz","BLZ",0.0943342182482973
"cmaiz","BOL",0.117570958806091
"cmaiz","BRA",0.189607841749517
"cmaiz","BTN",0.201140489938449
"cmaiz","BWA",0.216984050761808
"cmaiz","CAF",0.24643132548494
"cmaiz","CAN",0.355576921893594
"cmaiz","CHL",0.0948372319345183
"cmaiz","CHM",0.04
"cmaiz","CHP",0.1
"cmaiz","CIV",0.149769390370712
"cmaiz","CMR",0.199132429989393
"cmaiz","COD",0.197107344496276
"cmaiz","COG",0.249945687296224
"cmaiz","COL",0.0852221284365877
"cmaiz","CRB",0.1
"cmaiz","CRI",0.0943342182482973
"cmaiz","CUB",0.0943342182482973
"cmaiz","CYP",-0.0664919803722683
"cmaiz","CZE",0.1
"cmaiz","DEU",0.285022106470943
"cmaiz","DJI",0.194607527873509
"cmaiz","DNK",0.304339107010919
"cmaiz","DOM",0.0943342182482973
"cmaiz","DZA",0.0130166361001677
"cmaiz","ECU",0.123628861259419
"cmaiz","EGY",0.0689473284030548
"cmaiz","ETH",0.0812300069583194
"cmaiz","FNP",0.304339107010919
"cmaiz","FRP",0.285919640376617
"cmaiz","GAB",0.251918593268709
"cmaiz","GEO",0.0156557537285681
"cmaiz","GHA",0.201357685922614
"cmaiz","GIN",0.15329280578819
"cmaiz","GMB",0.197294696513919
"cmaiz","GNB",0.146383620000801
"cmaiz","GRC",0.1
"cmaiz","GSA",0.0943301853983333
"cmaiz","GTM",0.117917772810372
"cmaiz","HND",0.0943342182482973
"cmaiz","HRV",0.1
"cmaiz","HTI",0.0943342182482973
"cmaiz","HUN",0.1
"cmaiz","IDN",0.374651676467333
"cmaiz","IND",0.12339685168296
"cmaiz","IRL",0.286146148289845
"cmaiz","IRN",0.0138683858159639
"cmaiz","IRQ",0.0111983108403938
"cmaiz","ISL",0.304339107010919
"cmaiz","ISR",0.353826645469738
"cmaiz","ITP",0.284771656563383
"cmaiz","JAM",0.1
"cmaiz","JOR",0.0238802532108001
"cmaiz","JPN",-0.0799999999990038
"cmaiz","KAZ",-0.0184468654192467
"cmaiz","KEN",0.218145073015763
"cmaiz","KGZ",0.0612287736071687
"cmaiz","KHM",0.174670956567037
"cmaiz","KOR",-0.103499557807181
"cmaiz","LAO",0.174670956567037
"cmaiz","LBN",0.0338402669766074
"cmaiz","LBY",0.0126358670315482
"cmaiz","LKA",0.199948880348302
"cmaiz","LSO",0.0824866246107745
"cmaiz","MDA",0.1
"cmaiz","MDG",0.160073562791362
"cmaiz","MEX",0.0357732056047622
"cmaiz","MLI",0.128969251754438
"cmaiz","MMR",0.132732966605364
"cmaiz","MOR",0.0108084472559205
"cmaiz","MOZ",0.18299858039057
"cmaiz","MRT",0.458824348034982
"cmaiz","MWI",0.107873642506694
"cmaiz","MYS",-0.0556625136458177
"cmaiz","NAM",0.213466334607251
"cmaiz","NER",0.121421989450644
"cmaiz","NGA",0.182333948950117
"cmaiz","NIC",0.0943342182482973
"cmaiz","NLD",0.285055193373167
"cmaiz","NOR",0.304339107010919
"cmaiz","NPL",0.200729823445534
"cmaiz","NZL",0.270117311407191
"cmaiz","OBN",0.1
"cmaiz","OIO",0.1
"cmaiz","OPO",0.1
"cmaiz","PAK",0.200677552726245
"cmaiz","PAN",0.0943342182482973
"cmaiz","PER",0.0943570833598241
"cmaiz","PHL",-0.0561714915973298
"cmaiz","PNG",0.0786993505444197
"cmaiz","PRT",0.285748305579174
"cmaiz","PRY",0.0940567670448729
"cmaiz","RAP",0.0320828714103934
"cmaiz","ROU",0.1
"cmaiz","RUS",0.1
"cmaiz","RWA",0.218107040010172
"cmaiz","SAU",0.0320828714103934
"cmaiz","SDN",0.309878368473635
"cmaiz","SEN",0.199919083031152
"cmaiz","SLE",0.165933871434458
"cmaiz","SLV",0.0943342182482973
"cmaiz","SOM",0.32326601866495
"cmaiz","SPP",0.285748305579174
"cmaiz","SVK",0.1
"cmaiz","SVN",0.1
"cmaiz","SWE",0.304339107010919
"cmaiz","SWZ",0.217484411414809
"cmaiz","SYR",0.0330874716851818
"cmaiz","TCD",0.1225
"cmaiz","TGO",0.194568235285274
"cmaiz","THA",0.063743260477836
"cmaiz","TJK",0.0765805507557464
"cmaiz","TKM",0.0431336590632298
"cmaiz","TLS",0.1
"cmaiz","TUN",0.0335073493496043
"cmaiz","TUR",0.0602878001069055
"cmaiz","TZA",0.18240919098967
"cmaiz","UGA",0.17283544628795
"cmaiz","UKP",0.286146148289845
"cmaiz","UKR",-0.0672497207800209
"cmaiz","URY",0.0939576921082324
"cmaiz","USA",0.135374963440959
"cmaiz","UZB",-0.0192265057045447
"cmaiz","VEN",0.0943301853983333
"cmaiz","VNM",0.326112447709048
"cmaiz","YEM",0.0320828714103934
"cmaiz","ZAF",0.074460322304732
"cmaiz","ZMB",0.213608571128177
"cmaiz","ZWE",0.143864668841548
"cmill","AGO",1.00614318933737
"cmill","AUS",-0.102341078341974
"cmill","BDI",0.491526550624699
"cmill","BEN",0.508863099775755
"cmill","BFA",0.218728245011315
"cmill","BGD",0.165978772670794
"cmill","BLR",-0.16103051079169
"cmill","CAF",0.502408433979806
"cmill","CHM",0.0119879896611346
"cmill","CIV",0.306178596293573
"cmill","CMR",0.402398587973093
"cmill","COD",0.399693072860308
"cmill","COG",0.507094249728299
"cmill","ETH",0.267334951950427
"cmill","GHA",0.40537622428079
"cmill","GIN",0.310903418990383
"cmill","GMB",0.229970490626381
"cmill","GNB",0.301651458271851
"cmill","IRN",0.0220973780611448
"cmill","IRQ",-0.00950422289901574
"cmill","KAZ",-0.159905643632614
"cmill","KEN",0.519194929630741
"cmill","MLI",0.138454349611277
"cmill","MMR",0.128994843499309
"cmill","MOR",0.0162494201530288
"cmill","MOZ",0.266196247417877
"cmill","MRT",0.441715014520435
"cmill","MWI",0.0964067044169141
"cmill","NAM",0.249539394417958
"cmill","NER",0.0204356017624885
"cmill","NGA",0.0555984122844129
"cmill","NPL",0.11881238509213
"cmill","PAK",0.107
"cmill","RUS",-0.161319423869875
"cmill","SAU",0.0162457567574488
"cmill","SDN",0.280082516280255
"cmill","SEN",0.0959238692655271
"cmill","SLE",0.0750129923607272
"cmill","TCD",0.1225
"cmill","TGO",0.396290373393951
"cmill","TUR",-0.0334087384294007
"cmill","TZA",0.0964067044169141
"cmill","UGA",0.147371745705434
"cmill","UKR",-0.16006866568761
"cmill","UZB",-0.16385575378485
"cmill","YEM",0.0162457567574488
"cmill","ZMB",0.532090475940148
"cmill","ZWE",0.398667413645487
"crice","AFG",0.155582691964798
"crice","AGO",0.64749708475933
"crice","ARG",0.269689538436091
"crice","AUS",0.436033809792126
"crice","AUT",0.377707267722841
"crice","AZE",0.455210937487457
"crice","BDI",0.529240998709967
"crice","BEN",0.430881254764547
"crice","BFA",0.316372678456063
"crice","BGD",0.0747325715850019
"crice","BGR",0.195493772518523
"crice","BLX",0.3751943020945
"crice","BLZ",0.131603242347587
"crice","BOL",0.162765829744532
"crice","BRA",-0.0108695659991926
"crice","BTN",-0.116037570596071
"crice","BWA",0.408173544416415
"crice","CAF",0.424103855678899
"crice","CAN",0.481565932553526
"crice","CHL",0.134097879600326
"crice","CHM",-0.0100000000000092
"crice","CHP",0.377707267722841
"crice","CIV",0.269673186966599
"crice","CMR",0.360849269506398
"crice","COD",0.393362222388164
"crice","COG",0.429023962214714
"crice","COL",0.0865770534546047
"crice","CRB",0.2
"crice","CRI",0.131603242347587
"crice","CUB",0.131603242347587
"crice","CZE",0.195493772518523
"crice","DEU",0.374897050445134
"crice","DNK",0.365600407658787
"crice","DOM",0.131603242347587
"crice","EGY",0.0196748376361049
"crice","ETH",0.297169170904776
"crice","FJI",0.2
"crice","FNP",0.365600407658787
"crice","FRP",0.376401317271374
"crice","GHA",0.344205290682882
"crice","GIN",0.27722374615493
"crice","GMB",0.356904110870349
"crice","GNB",0.283848950723794
"crice","GRC",0.195405193024262
"crice","GSA",0.131583029803565
"crice","GTM",0.164504052934484
"crice","HND",0.131603242347587
"crice","HTI",0.131603242347587
"crice","HUN",0.195493772518523
"crice","IDN",0.0531011176582344
"crice","IND",0.0325667828978958
"crice","IRL",0.376780944533781
"crice","IRN",0.0936765205895428
"crice","IRQ",0.137855020135391
"crice","ITP",0.374295513900292
"crice","JAM",0.2
"crice","JPN",-0.133129686530734
"crice","KAZ",0.225404179441005
"crice","KEN",0.469614278995443
"crice","KGZ",0.375384439824216
"crice","KHM",-0.00908775573277121
"crice","KOR",-0.133129686530734
"crice","LAO",-0.00908775573277121
"crice","LBR",0.332910507868413
"crice","LBY",0.0932090953698042
"crice","LKA",-0.0761523831795221
"crice","MDG",0.312076777584648
"crice","MEX",0.235541267514882
"crice","MLI",0.322996487089112
"crice","MMR",-0.023703995195108
"crice","MOR",0.155905405072407
"crice","MOZ",0.332315845765279
"crice","MRT",0.188836093962941
"crice","MWI",0.314845536844909
"crice","MYS",-0.0781207613586071
"crice","NAM",0.335095542781345
"crice","NER",0.37466263496308
"crice","NGA",0.359041925399852
"crice","NIC",0.131603242347587
"crice","NLD",0.374952504093427
"crice","NPL",0.0478775196131933
"crice","NZL",0.427776336776406
"crice","OBN",0.195405193024262
"crice","OIO",0.2
"crice","PAK",0.190934694087376
"crice","PAN",0.131603242347587
"crice","PER",0.131717841719479
"crice","PHL",0.0158375221667987
"crice","POL",0.195465754888086
"crice","PRT",0.376114160150695
"crice","PRY",0.130212663795626
"crice","RAP",0.191698027854921
"crice","ROU",0.195493772518523
"crice","RUS",0.255205618001035
"crice","RWA",0.469575381828624
"crice","SAU",0.191698027854921
"crice","SDN",0.339430294564539
"crice","SEN",0.307338841400393
"crice","SLE",0.239872995801491
"crice","SLV",0.131603242347587
"crice","SPP",0.376114160150695
"crice","SWE",0.365600407658787
"crice","SYR",0.194288012905561
"crice","TCD",0.481653562878251
"crice","TGO",0.334681195330051
"crice","THA",-0.0728272590473329
"crice","TJK",0.396113176745095
"crice","TKM",0.285111738740392
"crice","TLS",0.2
"crice","TUN",0.195370510041949
"crice","TUR",0.10201218766704
"crice","TZA",0.322445500383134
"crice","UGA",0.371179292940469
"crice","UKP",0.376780944533781
