"C","CC","CTY","Val"
"cpkol","crpol","FRP",0.015
"cpkol","crpol","GRC",0.015
"cpkol","crpol","HUN",0.015
"cpkol","crpol","IRL",0.015
"cpkol","crpol","ISL",0.015
"cpkol","crpol","ITP",0.015
"cpkol","crpol","MDA",0.015
"cpkol","crpol","NOR",0.015
"cpkol","crpol","OBN",0.015
"cpkol","crpol","POL",0.015
"cpkol","crpol","PRT",0.015
"cpkol","crpol","ROU",0.015
"cpkol","crpol","SPP",0.015
"cpkol","crpol","SVK",0.015
"cpkol","crpol","SVN",0.015
"cpkol","crpol","SWE",0.015
"cpkol","crpol","UKP",0.015
"cpkol","csbol","AUT",0.015
"cpkol","csbol","BGR",0.015
"cpkol","csbol","BLR",0.015
"cpkol","csbol","BRA",0.015
"cpkol","csbol","CYP",0.015
"cpkol","csbol","CZE",0.015
"cpkol","csbol","DEU",0.015
"cpkol","csbol","DNK",0.015
"cpkol","csbol","FNP",0.015
"cpkol","csbol","GRC",0.015
"cpkol","csbol","HRV",0.015
"cpkol","csbol","IRL",0.015
"cpkol","csbol","ISL",0.015
"cpkol","csbol","ITP",0.015
"cpkol","csbol","NOR",0.015
"cpkol","csbol","OBN",0.015
"cpkol","csbol","POL",0.015
"cpkol","csbol","PRT",0.015
"cpkol","csbol","ROU",0.015
"cpkol","csbol","SPP",0.015
"cpkol","csbol","SVN",0.015
"cpkol","csbol","SWE",0.015
"cpkol","csbol","UKP",0.015
"cpkol","csbol","USA",0.015
"cpkol","csfol","ALB",0.015
"cpkol","csfol","AUT",0.015
"cpkol","csfol","BGR",0.015
"cpkol","csfol","BLR",0.015
"cpkol","csfol","BLT",0.015
"cpkol","csfol","CHP",0.015
"cpkol","csfol","CYP",0.015
"cpkol","csfol","CZE",0.015
"cpkol","csfol","DNK",0.015
"cpkol","csfol","GRC",0.015
"cpkol","csfol","HRV",0.015
"cpkol","csfol","HUN",0.015
"cpkol","csfol","ITP",0.015
"cpkol","csfol","OBN",0.015
"cpkol","csfol","PRT",0.015
"cpkol","csfol","ROU",0.015
"cpkol","csfol","SPP",0.015
"cpkol","csfol","SVK",0.015
"cpkol","csfol","SVN",0.015
"cpkol","csfol","UKP",0.015
"cpkol","cplol","CRB",0.015
"cpkol","cplol","CRI",0.015
"cpkol","cplol","DOM",0.015
"cpkol","cplol","ECU",0.015
"cpkol","cplol","FJI",0.015
"cpkol","cplol","GTM",0.015
"cpkol","cplol","HND",0.015
"cpkol","cplol","HTI",0.015
"cpkol","cplol","IDN",0.015
"cpkol","cplol","JAM",0.015
"cpkol","cplol","KOR",0.015
"cpkol","cplol","MYS",0.015
"cpkol","cplol","NIC",0.015
"cpkol","cplol","OIO",0.015
"cpkol","cplol","OPO",0.015
"cpkol","cplol","PAK",0.015
"cpkol","cplol","PAN",0.015
"cpkol","cplol","SLB",0.015
"cpkol","cplol","SLV",0.015
"cpkol","ctool","CHM",0.015
"cpkol","ctool","IND",0.015
"cpkol","ctool","PAK",0.015
"ctool","crpol","AUT",0.015
"ctool","crpol","BGR",0.015
"ctool","crpol","BLR",0.015
"ctool","crpol","BLT",0.015
"ctool","crpol","CAN",0.015
"ctool","crpol","CHP",0.015
"ctool","crpol","CZE",0.015
"ctool","crpol","DEU",0.015
"ctool","crpol","DNK",0.015
"ctool","crpol","FNP",0.015
"ctool","crpol","FRP",0.015
"ctool","crpol","GRC",0.015
"ctool","crpol","HUN",0.015
"ctool","crpol","IRL",0.015
"ctool","crpol","ISL",0.015
"ctool","crpol","ITP",0.015
"ctool","crpol","MDA",0.015
"ctool","crpol","NOR",0.015
"ctool","crpol","OBN",0.015
"ctool","crpol","POL",0.015
"ctool","crpol","PRT",0.015
"ctool","crpol","ROU",0.015
"ctool","crpol","SPP",0.015
"ctool","crpol","SVK",0.015
"ctool","crpol","SVN",0.015
"ctool","crpol","SWE",0.015
"ctool","crpol","UKP",0.015
"ctool","csbol","AUT",0.015
"ctool","csbol","BGR",0.015
"ctool","csbol","BLR",0.015
"ctool","csbol","BRA",0.015
"ctool","csbol","CYP",0.015
"ctool","csbol","CZE",0.015
"ctool","csbol","DEU",0.015
"ctool","csbol","DNK",0.015
"ctool","csbol","FNP",0.015
"ctool","csbol","GRC",0.015
"ctool","csbol","HRV",0.015
"ctool","csbol","IRL",0.015
"ctool","csbol","ISL",0.015
"ctool","csbol","ITP",0.015
"ctool","csbol","NOR",0.015
"ctool","csbol","OBN",0.015
"ctool","csbol","POL",0.015
"ctool","csbol","PRT",0.015
"ctool","csbol","ROU",0.015
"ctool","csbol","SPP",0.015
"ctool","csbol","SVN",0.015
"ctool","csbol","SWE",0.015
"ctool","csbol","UKP",0.015
"ctool","csbol","USA",0.015
"ctool","csfol","ALB",0.015
"ctool","csfol","AUT",0.015
"ctool","csfol","BGR",0.015
"ctool","csfol","BLR",0.015
"ctool","csfol","BLT",0.015
"ctool","csfol","CHP",0.015
"ctool","csfol","CYP",0.015
"ctool","csfol","CZE",0.015
"ctool","csfol","DNK",0.015
"ctool","csfol","GRC",0.015
"ctool","csfol","HRV",0.015
"ctool","csfol","HUN",0.015
"ctool","csfol","ITP",0.015
"ctool","csfol","OBN",0.015
"ctool","csfol","PRT",0.015
"ctool","csfol","ROU",0.015
"ctool","csfol","SPP",0.015
"ctool","csfol","SVK",0.015
"ctool","csfol","SVN",0.015
"ctool","csfol","UKP",0.015
"ctool","cplol","CRB",0.015
"ctool","cplol","CRI",0.015
"ctool","cplol","DOM",0.015
"ctool","cplol","ECU",0.015
"ctool","cplol","FJI",0.015
"ctool","cplol","GTM",0.015
"ctool","cplol","HND",0.015
"ctool","cplol","HTI",0.015
"ctool","cplol","IDN",0.015
"ctool","cplol","JAM",0.015
"ctool","cplol","KOR",0.015
"ctool","cplol","MYS",0.015
"ctool","cplol","NIC",0.015
"ctool","cplol","OIO",0.015
"ctool","cplol","OPO",0.015
"ctool","cplol","PAK",0.015
"ctool","cplol","PAN",0.015
"ctool","cplol","SLB",0.015
"ctool","cplol","SLV",0.015
"ctool","ctool","CHM",-0.413229874387891
"ctool","ctool","IND",-0.318524394553117
"ctool","ctool","PAK",-0.294533499036728
