"SCENARIO","CTY","YRS","Val"
"OECD_ssp1","ALB","2033",0.0324127633138029
"OECD_ssp1","ALB","2034",0.0318792756053714
"OECD_ssp1","ALB","2035",0.0314059298277411
"OECD_ssp1","ALB","2036",0.0308194816420807
"OECD_ssp1","ALB","2037",0.0300753740176154
"OECD_ssp1","ALB","2038",0.029126524555028
"OECD_ssp1","ALB","2039",0.0280350441293564
"OECD_ssp1","ALB","2040",0.0269097495966627
"OECD_ssp1","ALB","2041",0.0256420020292496
"OECD_ssp1","ALB","2042",0.0242296420585674
"OECD_ssp1","ALB","2043",0.0227303554724041
"OECD_ssp1","ALB","2044",0.0211824535608405
"OECD_ssp1","ALB","2045",0.019605538052277
"OECD_ssp1","ALB","2046",0.0181414486146022
"OECD_ssp1","ALB","2047",0.0168238067812917
"OECD_ssp1","ALB","2048",0.0156661508256812
"OECD_ssp1","ALB","2049",0.014664248036952
"OECD_ssp1","ALB","2050",-1
"OECD_ssp1","ARG","2005",0.0804715619346584
"OECD_ssp1","ARG","2006",0.0900768190748165
"OECD_ssp1","ARG","2007",0.0405728147156062
"OECD_ssp1","ARG","2008",-0.0591857491311151
"OECD_ssp1","ARG","2009",0.101254491308489
"OECD_ssp1","ARG","2010",0.0600388692667212
"OECD_ssp1","ARG","2011",-0.0102639330520421
"OECD_ssp1","ARG","2012",0.0240528324830345
"OECD_ssp1","ARG","2013",-0.0251258196905939
"OECD_ssp1","ARG","2014",0.0273113649639621
"OECD_ssp1","ARG","2015",-0.0208022643050169
"OECD_ssp1","ARG","2016",0.0281842435378717
"OECD_ssp1","ARG","2017",-0.0261732841646304
"OECD_ssp1","ARG","2018",-0.0200090345926081
"OECD_ssp1","ARG","2019",-0.0990052301343125
"OECD_ssp1","ARG","2020",0.107181113272403
"OECD_ssp1","ARG","2021",0.0495627102817233
"OECD_ssp1","ARG","2022",-0.0175678960257551
"OECD_ssp1","ARG","2023",-0.0129129307859908
"OECD_ssp1","ARG","2024",0.0188135176418847
"OECD_ssp1","ARG","2025",0.029347564987624
"OECD_ssp1","ARG","2026",0.0275176403079486
"OECD_ssp1","ARG","2027",0.0245260247520406
"OECD_ssp1","ARG","2028",0.0233070677258582
"OECD_ssp1","ARG","2029",0.0221587805240498
"OECD_ssp1","ARG","2030",0.0229059762555133
"OECD_ssp1","ARG","2031",0.0235360647779763
"OECD_ssp1","ARG","2032",0.024192759773914
"OECD_ssp1","ARG","2033",0.0247001985945617
"OECD_ssp1","ARG","2034",0.0250738425127886
"OECD_ssp1","ARG","2035",0.0252331521442725
"OECD_ssp1","ARG","2036",0.0256139728699352
"OECD_ssp1","ARG","2037",0.0259770572013935
"OECD_ssp1","ARG","2038",0.0263894037949514
"OECD_ssp1","ARG","2039",0.0268191370591711
"OECD_ssp1","ARG","2040",0.0269980732793427
"OECD_ssp1","ARG","2041",0.0271524209870776
"OECD_ssp1","ARG","2042",0.0271849516476188
"OECD_ssp1","ARG","2043",0.0270704983952483
"OECD_ssp1","ARG","2044",0.0268670440504584
"OECD_ssp1","ARG","2045",0.0267097604656369
"OECD_ssp1","ARG","2046",0.0263692236409969
"OECD_ssp1","ARG","2047",0.0260236868660046
"OECD_ssp1","ARG","2048",0.0256806770536778
"OECD_ssp1","ARG","2049",0.0254161909147684
"OECD_ssp1","ARG","2050",-1
"OECD_ssp1","ARM","2005",0.131985440585274
"OECD_ssp1","ARM","2006",0.137488901864487
"OECD_ssp1","ARM","2007",0.0694747204837915
"OECD_ssp1","ARM","2008",-0.141498454862253
"OECD_ssp1","ARM","2009",0.021999777896063
"OECD_ssp1","ARM","2010",0.0469941997272222
"OECD_ssp1","ARM","2011",0.0713462598326571
"OECD_ssp1","ARM","2012",0.0341192268891842
"OECD_ssp1","ARM","2013",0.0360686874951546
"OECD_ssp1","ARM","2014",0.0325370547044043
"OECD_ssp1","ARM","2015",0.00195061266146902
"OECD_ssp1","ARM","2016",0.0751784078306572
"OECD_ssp1","ARM","2017",0.0522465453933908
"OECD_ssp1","ARM","2018",0.0763138968061586
"OECD_ssp1","ARM","2019",-0.0715068838956688
"OECD_ssp1","ARM","2020",0.0568388393404521
"OECD_ssp1","ARM","2021",0.126041009861535
"OECD_ssp1","ARM","2022",0.0703125000000002
"OECD_ssp1","ARM","2023",0.0500213453425299
"OECD_ssp1","ARM","2024",0.0449996910867566
"OECD_ssp1","ARM","2025",0.0449995994949823
"OECD_ssp1","ARM","2026",0.0449982023349569
"OECD_ssp1","ARM","2027",0.0466757132952258
"OECD_ssp1","ARM","2028",0.0465731710369339
"OECD_ssp1","ARM","2029",0.0463946864532298
"OECD_ssp1","ARM","2030",0.0454270508450818
"OECD_ssp1","ARM","2031",0.0438947040117061
"OECD_ssp1","ARM","2032",0.0414961047664258
"OECD_ssp1","ARM","2033",0.0398923834623353
"OECD_ssp1","ARM","2034",0.0383878124270859
"OECD_ssp1","ARM","2035",0.0368916972887081
"OECD_ssp1","ARM","2036",0.0353097384335222
"OECD_ssp1","ARM","2037",0.0336336586375618
"OECD_ssp1","ARM","2038",0.0318936958849333
"OECD_ssp1","ARM","2039",0.0301793303842485
"OECD_ssp1","ARM","2040",0.0285121901163494
"OECD_ssp1","ARM","2041",0.0267731973320946
"OECD_ssp1","ARM","2042",0.0250246658893174
"OECD_ssp1","ARM","2043",0.0233636681834091
"OECD_ssp1","ARM","2044",0.021880195715168
"OECD_ssp1","ARM","2045",0.0205191617545882
"OECD_ssp1","ARM","2046",0.01924110599918
"OECD_ssp1","ARM","2047",0.0180823583042092
"OECD_ssp1","ARM","2048",0.0170763827919227
"OECD_ssp1","ARM","2049",0.0162544779662481
"OECD_ssp1","ARM","2050",-1
"OECD_ssp1","AUS","2005",0.0268516837132958
"OECD_ssp1","AUS","2006",0.0437452201213085
"OECD_ssp1","AUS","2007",0.0241777996838051
"OECD_ssp1","AUS","2008",0.0198139667787077
"OECD_ssp1","AUS","2009",0.024840049128144
"OECD_ssp1","AUS","2010",0.0265947606009028
"OECD_ssp1","AUS","2011",0.0389553178729509
"OECD_ssp1","AUS","2012",0.0216821493273715
"OECD_ssp1","AUS","2013",0.0252777725377751
"OECD_ssp1","AUS","2014",0.0226858751448916
"OECD_ssp1","AUS","2015",0.0268422567645365
"OECD_ssp1","AUS","2016",0.0242571308430865
"OECD_ssp1","AUS","2017",0.0284294523652723
"OECD_ssp1","AUS","2018",0.0192773088278099
"OECD_ssp1","AUS","2019",-0.0186353140833695
"OECD_ssp1","AUS","2020",0.0519625204732331
"OECD_ssp1","AUS","2021",0.0371614412506224
"OECD_ssp1","AUS","2022",0.0187074700337574
"OECD_ssp1","AUS","2023",0.0135840701344942
"OECD_ssp1","AUS","2024",0.0209295803751975
"OECD_ssp1","AUS","2025",0.0262545359915569
"OECD_ssp1","AUS","2026",0.0270902303303515
"OECD_ssp1","AUS","2027",0.0271506556207823
"OECD_ssp1","AUS","2028",0.0271340343849108
"OECD_ssp1","AUS","2029",0.0270997601388463
"OECD_ssp1","AUS","2030",0.0278973216545999
"OECD_ssp1","AUS","2031",0.0284701014678357
"OECD_ssp1","AUS","2032",0.0289810823754788
"OECD_ssp1","AUS","2033",0.0293866105037788
"OECD_ssp1","AUS","2034",0.0296328532995728
"OECD_ssp1","AUS","2035",0.0298449293261974
"OECD_ssp1","AUS","2036",0.0299074686054196
"OECD_ssp1","AUS","2037",0.0298515187115406
"OECD_ssp1","AUS","2038",0.0298405455523113
"OECD_ssp1","AUS","2039",0.0298005650737573
"OECD_ssp1","AUS","2040",0.0301086070623021
"OECD_ssp1","AUS","2041",0.0297851787110723
"OECD_ssp1","AUS","2042",0.0292810399124473
"OECD_ssp1","AUS","2043",0.0286216474264386
"OECD_ssp1","AUS","2044",0.0278336814125687
"OECD_ssp1","AUS","2045",0.0272687716532849
"OECD_ssp1","AUS","2046",0.0264330383009331
"OECD_ssp1","AUS","2047",0.0256160703857982
"OECD_ssp1","AUS","2048",0.0248282406528753
"OECD_ssp1","AUS","2049",0.024082284224289
"OECD_ssp1","AUS","2050",-1
"OECD_ssp1","AUT","2005",0.0356694297915097
"OECD_ssp1","AUT","2006",0.0365252849866602
"OECD_ssp1","AUT","2007",0.015507050321134
"OECD_ssp1","AUT","2008",-0.0377195909050541
"OECD_ssp1","AUT","2009",0.017582412100411
"OECD_ssp1","AUT","2010",0.0304391841376995
"OECD_ssp1","AUT","2011",0.00722681199584187
"OECD_ssp1","AUT","2012",-9.44695182291227E-5
"OECD_ssp1","AUT","2013",0.00802358181951308
"OECD_ssp1","AUT","2014",0.0099068827997957
"OECD_ssp1","AUT","2015",0.0197632493584716
"OECD_ssp1","AUT","2016",0.0234892610120131
"OECD_ssp1","AUT","2017",0.0238282604636274
"OECD_ssp1","AUT","2018",0.0145300425783226
"OECD_ssp1","AUT","2019",-0.0672459363730725
"OECD_ssp1","AUT","2020",0.0435624572658397
"OECD_ssp1","AUT","2021",0.0483290092783958
"OECD_ssp1","AUT","2022",-0.00364093196113261
"OECD_ssp1","AUT","2023",0.00610232284003242
"OECD_ssp1","AUT","2024",0.0148002778451934
"OECD_ssp1","AUT","2025",0.0240249217587076
"OECD_ssp1","AUT","2026",0.0221505926219721
"OECD_ssp1","AUT","2027",0.0185545201529272
"OECD_ssp1","AUT","2028",0.0172515485010045
"OECD_ssp1","AUT","2029",0.0160084709353389
"OECD_ssp1","AUT","2030",0.0154568672760101
"OECD_ssp1","AUT","2031",0.015516402685751
"OECD_ssp1","AUT","2032",0.0156549097592793
"OECD_ssp1","AUT","2033",0.015726242262378
"OECD_ssp1","AUT","2034",0.0157078836656302
"OECD_ssp1","AUT","2035",0.0157021916921068
"OECD_ssp1","AUT","2036",0.0157134649579673
"OECD_ssp1","AUT","2037",0.0157003209216764
"OECD_ssp1","AUT","2038",0.0156641956049693
"OECD_ssp1","AUT","2039",0.0156015860283722
"OECD_ssp1","AUT","2040",0.015312252685812
"OECD_ssp1","AUT","2041",0.0151207705076337
"OECD_ssp1","AUT","2042",0.0148535704681922
"OECD_ssp1","AUT","2043",0.0145212994885917
"OECD_ssp1","AUT","2044",0.0141322858040049
"OECD_ssp1","AUT","2045",0.0134053844836954
"OECD_ssp1","AUT","2046",0.0130077120822622
"OECD_ssp1","AUT","2047",0.0126260685464867
"OECD_ssp1","AUT","2048",0.0122509709127152
"OECD_ssp1","AUT","2049",0.0118919117740679
"OECD_ssp1","AUT","2050",-1
"OECD_ssp1","AZE","2005",0.344645572017882
"OECD_ssp1","AZE","2006",0.250015582343335
"OECD_ssp1","AZE","2007",0.107653951633009
"OECD_ssp1","AZE","2008",0.0925992617268389
"OECD_ssp1","AZE","2009",0.0500103003584525
"OECD_ssp1","AZE","2010",0.0010123681567051
"OECD_ssp1","AZE","2011",0.0220378979718235
"OECD_ssp1","AZE","2012",0.0584287073118345
"OECD_ssp1","AZE","2013",0.0276559816206579
"OECD_ssp1","AZE","2014",0.0108182824742413
"OECD_ssp1","AZE","2015",-0.030642359294221
"OECD_ssp1","AZE","2016",0.00154024427986382
"OECD_ssp1","AZE","2017",0.0146888676492782
"OECD_ssp1","AZE","2018",0.0247951443727558
"OECD_ssp1","AZE","2019",-0.0419770833045378
"OECD_ssp1","AZE","2020",0.0561518928901202
"OECD_ssp1","AZE","2021",0.0457830173214577
"OECD_ssp1","AZE","2022",0.0251386249191764
"OECD_ssp1","AZE","2023",0.0253440366972478
"OECD_ssp1","AZE","2024",0.0251339024966135
"OECD_ssp1","AZE","2025",0.0251177394034537
"OECD_ssp1","AZE","2026",0.0253537282633759
"OECD_ssp1","AZE","2027",0.0252746302222992
"OECD_ssp1","AZE","2028",0.0247246875667894
"OECD_ssp1","AZE","2029",0.0241885023656102
"OECD_ssp1","AZE","2030",0.0229634353513647
"OECD_ssp1","AZE","2031",0.0227517995033686
"OECD_ssp1","AZE","2032",0.0237823274206189
"OECD_ssp1","AZE","2033",0.0240704050592378
"OECD_ssp1","AZE","2034",0.0242814498517219
"OECD_ssp1","AZE","2035",0.0237153773139426
"OECD_ssp1","AZE","2036",0.0243447874199184
"OECD_ssp1","AZE","2037",0.0250307027518763
"OECD_ssp1","AZE","2038",0.0257862109667943
"OECD_ssp1","AZE","2039",0.0263622363343773
"OECD_ssp1","AZE","2040",0.0271603065017828
"OECD_ssp1","AZE","2041",0.0274843866689646
"OECD_ssp1","AZE","2042",0.0276717252396166
"OECD_ssp1","AZE","2043",0.0278398470440564
"OECD_ssp1","AZE","2044",0.0279893985852178
"OECD_ssp1","AZE","2045",0.0276134992791361
"OECD_ssp1","AZE","2046",0.0276373996077366
"OECD_ssp1","AZE","2047",0.0275384326045011
"OECD_ssp1","AZE","2048",0.0273630407445946
"OECD_ssp1","AZE","2049",0.0266936319307437
"OECD_ssp1","AZE","2050",-1
"OECD_ssp1","BDI","2005",0.0541450327950792
"OECD_ssp1","BDI","2006",0.0345151811317223
"OECD_ssp1","BDI","2007",0.0486182022832752
"OECD_ssp1","BDI","2008",0.0381277754734009
"OECD_ssp1","BDI","2009",0.0512416956546022
"OECD_ssp1","BDI","2010",0.0403291284091218
"OECD_ssp1","BDI","2011",0.0444645812818205
"OECD_ssp1","BDI","2012",0.0492414934429927
"OECD_ssp1","BDI","2013",0.0424067028639163
"OECD_ssp1","BDI","2014",-0.039001084382372
"OECD_ssp1","BDI","2015",-0.00599860203587476
"OECD_ssp1","BDI","2016",0.00500040200016078
"OECD_ssp1","BDI","2017",0.0160955223880599
"OECD_ssp1","BDI","2018",0.0184269900585206
"OECD_ssp1","BDI","2019",0.0033530988471847
"OECD_ssp1","BDI","2020",0.0311890860623736
"OECD_ssp1","BDI","2021",0.0182683385971486
"OECD_ssp1","BDI","2022",0.0333611150964495
"OECD_ssp1","BDI","2023",0.0595052621538267
"OECD_ssp1","BDI","2024",0.0594543226548629
"OECD_ssp1","BDI","2025",0.0570006892579619
"OECD_ssp1","BDI","2026",0.059420445206703
"OECD_ssp1","BDI","2027",0.0565682967959531
"OECD_ssp1","BDI","2028",0.0568594434557771
"OECD_ssp1","BDI","2029",0.0569340199646619
"OECD_ssp1","BDI","2030",0.0591109777530111
"OECD_ssp1","BDI","2031",0.0595083913442341
"OECD_ssp1","BDI","2032",0.0619723690074488
"OECD_ssp1","BDI","2033",0.0619109853480735
"OECD_ssp1","BDI","2034",0.0618017173730175
"OECD_ssp1","BDI","2035",0.0627080253937197
"OECD_ssp1","BDI","2036",0.0630003202049311
"OECD_ssp1","BDI","2037",0.0637519768054822
"OECD_ssp1","BDI","2038",0.0645416775438146
"OECD_ssp1","BDI","2039",0.0653377446009077
"OECD_ssp1","BDI","2040",0.0661019990948673
"OECD_ssp1","BDI","2041",0.0666547121961218
"OECD_ssp1","BDI","2042",0.0669667516373727
"OECD_ssp1","BDI","2043",0.0670306631681843
"OECD_ssp1","BDI","2044",0.0668247759448888
"OECD_ssp1","BDI","2045",0.0663647945131959
"OECD_ssp1","BDI","2046",0.065914009541545
"OECD_ssp1","BDI","2047",0.0654638534754838
"OECD_ssp1","BDI","2048",0.0649916497952101
"OECD_ssp1","BDI","2049",0.0644902714872667
"OECD_ssp1","BDI","2050",-1
"OECD_ssp1","BEN","2005",0.0394376722698862
"OECD_ssp1","BEN","2006",0.05986489199296
"OECD_ssp1","BEN","2007",0.0489644175454361
"OECD_ssp1","BEN","2008",0.0231924346387388
"OECD_ssp1","BEN","2009",0.0211400265122445
"OECD_ssp1","BEN","2010",0.029636834236291
"OECD_ssp1","BEN","2011",0.0481134800496512
"OECD_ssp1","BEN","2012",0.0719148492432368
"OECD_ssp1","BEN","2013",0.0635774888646456
"OECD_ssp1","BEN","2014",0.0177805508279406
"OECD_ssp1","BEN","2015",0.0333960277824138
"OECD_ssp1","BEN","2016",0.0567166404219041
"OECD_ssp1","BEN","2017",0.0669723422390735
"OECD_ssp1","BEN","2018",0.0686581307710956
"OECD_ssp1","BEN","2019",0.03848533278342
"OECD_ssp1","BEN","2020",0.07155658152754
"OECD_ssp1","BEN","2021",0.0625321405241627
"OECD_ssp1","BEN","2022",0.0550084697172182
"OECD_ssp1","BEN","2023",0.0630841556026245
"OECD_ssp1","BEN","2024",0.0595953371833773
"OECD_ssp1","BEN","2025",0.0601105827793187
"OECD_ssp1","BEN","2026",0.0596266692508295
"OECD_ssp1","BEN","2027",0.0631973295706929
"OECD_ssp1","BEN","2028",0.0644866473947598
"OECD_ssp1","BEN","2029",0.0653216299167264
"OECD_ssp1","BEN","2030",0.0671934724483467
"OECD_ssp1","BEN","2031",0.0666180983736391
"OECD_ssp1","BEN","2032",0.0673657931750085
"OECD_ssp1","BEN","2033",0.0655811905306049
"OECD_ssp1","BEN","2034",0.0638184346232193
"OECD_ssp1","BEN","2035",0.0629904997934738
"OECD_ssp1","BEN","2036",0.0619223403369508
"OECD_ssp1","BEN","2037",0.0611953301968984
"OECD_ssp1","BEN","2038",0.0605563035696693
"OECD_ssp1","BEN","2039",0.0599705836816844
"OECD_ssp1","BEN","2040",0.0594404317629102
"OECD_ssp1","BEN","2041",0.0588352887651138
"OECD_ssp1","BEN","2042",0.0581441527073392
"OECD_ssp1","BEN","2043",0.057361011985332
"OECD_ssp1","BEN","2044",0.0564836635535773
"OECD_ssp1","BEN","2045",0.0555017018979742
"OECD_ssp1","BEN","2046",0.0545713555174051
"OECD_ssp1","BEN","2047",0.0536969870903576
"OECD_ssp1","BEN","2048",0.0528577264978939
"OECD_ssp1","BEN","2049",0.0520461185076157
"OECD_ssp1","BEN","2050",-1
"OECD_ssp1","BFA","2005",0.0625263924281036
"OECD_ssp1","BFA","2006",0.041117917654529
"OECD_ssp1","BFA","2007",0.0579970865436932
"OECD_ssp1","BFA","2008",0.0296235163358574
"OECD_ssp1","BFA","2009",0.0844608066250721
"OECD_ssp1","BFA","2010",0.0662239357000128
"OECD_ssp1","BFA","2011",0.0645282650800506
"OECD_ssp1","BFA","2012",0.0579236367444175
"OECD_ssp1","BFA","2013",0.0432703460947192
"OECD_ssp1","BFA","2014",0.0392134771496847
"OECD_ssp1","BFA","2015",0.0595792392755657
"OECD_ssp1","BFA","2016",0.0620343519363689
"OECD_ssp1","BFA","2017",0.0660319955378648
"OECD_ssp1","BFA","2018",0.0568904215470599
"OECD_ssp1","BFA","2019",0.0193138552102181
"OECD_ssp1","BFA","2020",0.0690451433730922
"OECD_ssp1","BFA","2021",0.0148062487738898
"OECD_ssp1","BFA","2022",0.0437075850841941
"OECD_ssp1","BFA","2023",0.0644896510848035
"OECD_ssp1","BFA","2024",0.0597035427972766
"OECD_ssp1","BFA","2025",0.0564798523276032
"OECD_ssp1","BFA","2026",0.0525115499888755
"OECD_ssp1","BFA","2027",0.058101760461581
"OECD_ssp1","BFA","2028",0.0626588359035982
"OECD_ssp1","BFA","2029",0.0662535181672905
"OECD_ssp1","BFA","2030",0.0702514536862371
"OECD_ssp1","BFA","2031",0.0700277770711362
"OECD_ssp1","BFA","2032",0.0712242261767966
"OECD_ssp1","BFA","2033",0.0688717869590856
"OECD_ssp1","BFA","2034",0.0663344506075797
"OECD_ssp1","BFA","2035",0.0668440768488985
"OECD_ssp1","BFA","2036",0.0648461197493416
"OECD_ssp1","BFA","2037",0.0644476729949884
"OECD_ssp1","BFA","2038",0.0642492370451027
"OECD_ssp1","BFA","2039",0.0641170664226582
"OECD_ssp1","BFA","2040",0.0639845083010589
"OECD_ssp1","BFA","2041",0.063725802140739
"OECD_ssp1","BFA","2042",0.0633599751130681
"OECD_ssp1","BFA","2043",0.062825251621687
"OECD_ssp1","BFA","2044",0.0620705717945732
"OECD_ssp1","BFA","2045",0.0611144338118022
"OECD_ssp1","BFA","2046",0.060229589200665
"OECD_ssp1","BFA","2047",0.0594262930557094
"OECD_ssp1","BFA","2048",0.0586520810072802
"OECD_ssp1","BFA","2049",0.0578752987182273
"OECD_ssp1","BFA","2050",-1
"OECD_ssp1","BGD","2005",0.0667177454777782
"OECD_ssp1","BGD","2006",0.0705861434042783
"OECD_ssp1","BGD","2007",0.0601366722684669
"OECD_ssp1","BGD","2008",0.0504525786988078
"OECD_ssp1","BGD","2009",0.0557179974253508
"OECD_ssp1","BGD","2010",0.0646440275327756
"OECD_ssp1","BGD","2011",0.0652147344235046
"OECD_ssp1","BGD","2012",0.0601354518722975
"OECD_ssp1","BGD","2013",0.0606111673714239
"OECD_ssp1","BGD","2014",0.0655249723760127
"OECD_ssp1","BGD","2015",0.0711363872669466
"OECD_ssp1","BGD","2016",0.0659024580270644
"OECD_ssp1","BGD","2017",0.0731945507900732
"OECD_ssp1","BGD","2018",0.0788185260158526
"OECD_ssp1","BGD","2019",0.0344807957616233
"OECD_ssp1","BGD","2020",0.0693872650782615
"OECD_ssp1","BGD","2021",0.0709988866955439
"OECD_ssp1","BGD","2022",0.0602561190796485
"OECD_ssp1","BGD","2023",0.0599953862378064
"OECD_ssp1","BGD","2024",0.0660044458953194
"OECD_ssp1","BGD","2025",0.0709952606635072
"OECD_ssp1","BGD","2026",0.0720009258818003
"OECD_ssp1","BGD","2027",0.0721248801305703
"OECD_ssp1","BGD","2028",0.0704181968961023
"OECD_ssp1","BGD","2029",0.0687185957456228
"OECD_ssp1","BGD","2030",0.0683129148845832
"OECD_ssp1","BGD","2031",0.0665668212816077
"OECD_ssp1","BGD","2032",0.0651661190713145
"OECD_ssp1","BGD","2033",0.0628303746272288
"OECD_ssp1","BGD","2034",0.0605651894669234
"OECD_ssp1","BGD","2035",0.0588816387088961
"OECD_ssp1","BGD","2036",0.0571193680410345
"OECD_ssp1","BGD","2037",0.0555715227645437
"OECD_ssp1","BGD","2038",0.0540873854827343
