cpork,CZE,0.365
cpork,DEU,0.236
cpork,DJI,0.62
cpork,DNK,0.236
cpork,DOM,0.17
cpork,DZA,1.268
cpork,ECU,0.17
cpork,EGY,0.4
cpork,ETH,0.62
cpork,FJI,0.3
cpork,FNP,0.236
cpork,FRP,0.236
cpork,GAB,0.92
cpork,GEO,1.562
cpork,GHA,0.92
cpork,GIN,0.92
cpork,GMB,0.92
cpork,GNB,0.92
cpork,GNQ,0.92
cpork,GRC,0.365
cpork,GSA,0.17
cpork,GTM,0.17
cpork,HND,0.17
cpork,HRV,0.365
cpork,HTI,0.17
cpork,HUN,0.365
cpork,IDN,0.495
cpork,IND,0.105
cpork,IRL,0.236
cpork,IRN,0.2
cpork,ISL,0.236
cpork,ISR,0.608
cpork,ITP,0.236
cpork,JAM,0.3
cpork,JOR,1.268
cpork,JPN,0.8
cpork,KAZ,1.002
cpork,KEN,0.95
cpork,KGZ,1.002
cpork,KHM,0.508
cpork,KOR,0.521
cpork,LAO,0.508
cpork,LBN,1.268
cpork,LBR,0.92
cpork,LBY,1.268
cpork,LKA,0.274
cpork,LSO,0.5
cpork,MDA,0.365
cpork,MDG,0.5
cpork,MEX,0.573
cpork,MLI,0.62
cpork,MMR,0.508
cpork,MNG,0.3
cpork,MOR,1.268
cpork,MOZ,0.5
cpork,MRT,0.62
cpork,MWI,0.5
cpork,MYS,0.469
cpork,NAM,0.5
cpork,NER,0.62
cpork,NGA,0.875
cpork,NIC,0.17
cpork,NLD,0.236
cpork,NOR,0.236
cpork,NPL,0.274
cpork,NZL,0.608
cpork,OAO,0.3
cpork,OBN,0.365
cpork,OIO,0.3
cpork,OPO,0.3
cpork,OSA,0.508
cpork,PAK,0.3
cpork,PAN,0.17
cpork,PER,0.17
cpork,PHL,0.69
cpork,PNG,0.3
cpork,POL,0.365
cpork,PRK,0.3
cpork,PRT,0.236
cpork,PRY,0.17
cpork,PSE,0.92
cpork,RAP,1.268
cpork,ROU,0.365
cpork,RUS,1.562
cpork,RWA,0.95
cpork,SAU,1.268
cpork,SEN,0.92
cpork,SLB,0.3
cpork,SLE,0.92
cpork,SLV,0.17
cpork,SOM,0.62
cpork,SPP,0.236
cpork,SVK,0.365
cpork,SVN,0.365
cpork,SWE,0.236
cpork,SWZ,0.5
cpork,SYR,1.268
cpork,TCD,0.62
cpork,TGO,0.92
cpork,THA,0.469
cpork,TJK,1.002
cpork,TKM,1.002
cpork,TLS,0.3
cpork,TUN,1.268
cpork,TUR,0.12
cpork,TZA,0.95
cpork,UGA,0.95
cpork,UKP,0.236
cpork,UKR,1.562
cpork,URY,0.17
cpork,UZB,1.002
cpork,VEN,0.17
cpork,VNM,0.586
cpork,VUT,0.3
cpork,YEM,1.268
cpork,ZAF,0.608
cpork,ZMB,0.5
cpork,ZWE,0.5
clamb,AFG,0.066
clamb,AGO,0.5
clamb,ALB,0.313
clamb,ARG,0.638
clamb,ARM,1.436
clamb,AUS,0.2
clamb,AUT,0.428
clamb,AZE,1.436
clamb,BEN,0.92
clamb,BFA,0.74
clamb,BGD,0.3
clamb,BGR,0.313
clamb,BLR,1.436
clamb,BLT,1.436
clamb,BLX,0.428
clamb,BLZ,0.131
clamb,BOL,0.131
clamb,BRA,1.08
clamb,BTN,0.066
clamb,BWA,0.5
clamb,CAF,0.92
clamb,CAN,0.368
clamb,CHL,0.131
clamb,CHM,0.17
clamb,CHP,0.428
clamb,CIV,0.92
clamb,CMR,0.92
clamb,COD,0.92
clamb,COG,0.92
clamb,COL,0.521
clamb,CRB,0.3
clamb,CRI,0.131
clamb,CUB,0.131
clamb,CYP,0.89
clamb,CZE,0.313
clamb,DEU,0.428
clamb,DJI,0.74
clamb,DNK,0.428
clamb,DOM,0.131
clamb,DZA,0.89
clamb,ECU,0.131
clamb,EGY,0.4
clamb,ERI,0.74
clamb,ETH,0.74
clamb,FJI,0.3
clamb,FNP,0.428
clamb,FRP,0.428
clamb,GAB,0.92
clamb,GEO,1.436
clamb,GHA,0.92
clamb,GIN,0.92
clamb,GMB,0.92
clamb,GNB,0.92
clamb,GNQ,0.92
clamb,GRC,0.313
clamb,GSA,0.131
clamb,GTM,0.131
clamb,HND,0.131
clamb,HRV,0.313
clamb,HTI,0.131
clamb,HUN,0.313
clamb,IDN,0.495
clamb,IND,0.04
clamb,IRL,0.428
clamb,IRN,0.89
clamb,IRQ,0.89
clamb,ISL,0.428
clamb,ISR,0.368
clamb,ITP,0.428
clamb,JAM,0.3
clamb,JOR,0.89
clamb,JPN,0.2
clamb,KAZ,0.918
clamb,KGZ,0.918
clamb,KHM,0.3
clamb,KOR,0.3
clamb,LAO,0.3
clamb,LBN,0.89
clamb,LBR,0.92
clamb,LBY,0.89
clamb,LKA,0.066
clamb,LSO,0.5
clamb,MDA,0.313
clamb,MDG,0.5
clamb,MLI,0.74
clamb,MMR,0.3
clamb,MNG,0.3
clamb,MOR,0.89
clamb,MOZ,0.5
clamb,MRT,0.74
clamb,MWI,0.5
clamb,MYS,0.3
clamb,NAM,0.5
clamb,NER,0.74
clamb,NGA,0.875
clamb,NIC,0.131
clamb,NLD,0.428
clamb,NOR,0.428
clamb,NPL,0.066
clamb,NZL,0.368
clamb,OAO,0.3
clamb,OBN,0.313
clamb,OIO,0.3
clamb,OPO,0.3
clamb,OSA,0.3
clamb,PAK,0.3
clamb,PAN,0.131
clamb,PER,0.131
clamb,PHL,0.3
clamb,PNG,0.3
clamb,POL,0.313
clamb,PRK,0.3
clamb,PRT,0.428
clamb,PRY,0.131
clamb,PSE,0.92
clamb,RAP,0.89
clamb,ROU,0.313
clamb,RUS,1.436
clamb,SAU,0.89
clamb,SDN,0.74
clamb,SEN,0.92
clamb,SLB,0.3
clamb,SLE,0.92
clamb,SLV,0.131
clamb,SOM,0.74
clamb,SPP,0.428
clamb,SVK,0.313
clamb,SVN,0.313
clamb,SWE,0.428
clamb,SWZ,0.5
clamb,SYR,0.89
clamb,TCD,0.74
clamb,TGO,0.92
clamb,THA,0.3
clamb,TJK,0.918
clamb,TKM,0.918
clamb,TLS,0.3
clamb,TUN,0.89
clamb,TUR,0.4
clamb,UKP,0.428
clamb,UKR,1.436
clamb,URY,0.131
clamb,USA,0.212
clamb,UZB,0.918
clamb,VEN,0.131
clamb,VNM,0.3
clamb,VUT,0.3
clamb,YEM,0.89
clamb,ZAF,0.368
clamb,ZMB,0.5
clamb,ZWE,0.5
cpoul,AFG,0.053
cpoul,AGO,0.5
cpoul,ALB,0.534
cpoul,ARG,0.625
cpoul,ARM,1.562
cpoul,AUS,0.2
cpoul,AUT,0.452
cpoul,AZE,1.562
cpoul,BDI,0.95
cpoul,BEN,0.65
cpoul,BFA,0.62
cpoul,BGD,0.3
cpoul,BGR,0.534
cpoul,BLR,1.562
cpoul,BLT,1.562
cpoul,BLX,0.452
cpoul,BLZ,0.17
cpoul,BOL,0.17
cpoul,BRA,1.21
cpoul,BTN,0.053
cpoul,BWA,0.5
cpoul,CAF,0.65
cpoul,CAN,0.788
cpoul,CHL,0.17
cpoul,CHM,0.118
cpoul,CHP,0.452
cpoul,CIV,0.65
cpoul,CMR,0.65
cpoul,COD,0.65
cpoul,COG,0.65
cpoul,COL,0.521
cpoul,CRB,0.3
cpoul,CRI,0.17
cpoul,CUB,0.17
cpoul,CYP,1.268
cpoul,CZE,0.534
cpoul,DEU,0.452
cpoul,DJI,0.62
cpoul,DNK,0.452
cpoul,DOM,0.17
cpoul,DZA,1.268
cpoul,ECU,0.17
cpoul,EGY,0.4
cpoul,ERI,0.62
cpoul,ETH,0.62
cpoul,FJI,0.3
cpoul,FNP,0.452
cpoul,FRP,0.452
cpoul,GAB,0.65
cpoul,GEO,1.562
cpoul,GHA,0.65
cpoul,GIN,0.65
cpoul,GMB,0.65
cpoul,GNB,0.65
cpoul,GNQ,0.65
cpoul,GRC,0.534
cpoul,GSA,0.17
cpoul,GTM,0.17
cpoul,HND,0.17
cpoul,HRV,0.534
cpoul,HTI,0.17
cpoul,HUN,0.534
cpoul,IDN,0.04
cpoul,IND,0.04
cpoul,IRL,0.452
cpoul,IRN,1.268
cpoul,IRQ,1.268
cpoul,ISL,0.452
cpoul,ISR,0.788
cpoul,ITP,0.452
cpoul,JAM,0.3
cpoul,JOR,1.268
cpoul,JPN,0.332
cpoul,KAZ,1.044
cpoul,KEN,0.95
cpoul,KGZ,1.044
cpoul,KHM,0.508
cpoul,KOR,0.69
cpoul,LAO,0.508
cpoul,LBN,1.268
cpoul,LBR,0.65
cpoul,LBY,1.268
cpoul,LKA,0.053
cpoul,LSO,0.5
cpoul,MDA,0.534
cpoul,MDG,0.5
cpoul,MEX,0.313
cpoul,MLI,0.62
cpoul,MMR,0.508
cpoul,MNG,0.3
cpoul,MOR,1.268
cpoul,MOZ,0.5
cpoul,MRT,0.62
cpoul,MWI,0.5
cpoul,MYS,0.3
cpoul,NAM,0.5
cpoul,NER,0.62
cpoul,NGA,0.875
cpoul,NIC,0.17
cpoul,NLD,0.452
cpoul,NOR,0.452
cpoul,NPL,0.053
cpoul,NZL,0.788
cpoul,OAO,0.3
cpoul,OBN,0.534
cpoul,OIO,0.3
cpoul,OPO,0.3
cpoul,OSA,0.508
cpoul,PAK,0.3
cpoul,PAN,0.17
cpoul,PER,0.17
cpoul,PHL,0.755
cpoul,PNG,0.3
cpoul,POL,0.534
cpoul,PRK,0.3
cpoul,PRT,0.452
cpoul,PRY,0.17
cpoul,PSE,0.65
cpoul,RAP,1.268
cpoul,ROU,0.534
cpoul,RUS,1.562
cpoul,RWA,0.95
cpoul,SAU,1.268
cpoul,SDN,0.62
cpoul,SEN,0.65
cpoul,SLB,0.3
cpoul,SLE,0.65
cpoul,SLV,0.17
cpoul,SOM,0.62
cpoul,SPP,0.452
cpoul,SVK,0.534
cpoul,SVN,0.534
cpoul,SWE,0.452
cpoul,SWZ,0.5
cpoul,SYR,1.268
cpoul,TCD,0.62
cpoul,TGO,0.65
cpoul,THA,0.469
cpoul,TJK,1.044
cpoul,TKM,1.044
cpoul,TLS,0.3
cpoul,TUN,1.268
cpoul,TUR,0.498
cpoul,TZA,0.95
cpoul,UGA,0.95
cpoul,UKP,0.452
cpoul,UKR,1.562
cpoul,URY,0.17
cpoul,USA,0.08
cpoul,UZB,1.044
cpoul,VEN,0.17
cpoul,VNM,0.495
cpoul,VUT,0.3
cpoul,YEM,1.268
cpoul,ZAF,0.788
cpoul,ZMB,0.5
cpoul,ZWE,0.5
ceggs,AFG,0.17
ceggs,AGO,0.635
ceggs,ALB,0.833
ceggs,ARG,0.287
ceggs,ARM,0.722
ceggs,AUS,0.236
ceggs,AUT,0.26
ceggs,AZE,0.722
ceggs,BDI,0.65
ceggs,BEN,0.65
ceggs,BFA,0.5
ceggs,BGD,0.3
ceggs,BGR,0.833
ceggs,BLR,0.722
ceggs,BLT,0.722
ceggs,BLX,0.26
ceggs,BLZ,0.3
ceggs,BOL,0.3
ceggs,BRA,0.3
ceggs,BTN,0.17
ceggs,BWA,0.635
ceggs,CAF,0.65
ceggs,CAN,0.764
ceggs,CHL,0.3
ceggs,CHM,0.3
ceggs,CHP,0.26
ceggs,CIV,0.65
ceggs,CMR,0.65
ceggs,COD,0.65
ceggs,COG,0.65
ceggs,COL,0.287
ceggs,CRB,0.3
ceggs,CRI,0.3
ceggs,CUB,0.3
ceggs,CYP,0.54
ceggs,CZE,0.833
ceggs,DEU,0.26
ceggs,DJI,0.5
ceggs,DNK,0.26
ceggs,DOM,0.3
ceggs,DZA,0.54
ceggs,ECU,0.3
ceggs,EGY,0.4
ceggs,ERI,0.5
ceggs,ETH,0.5
ceggs,FJI,0.3
ceggs,FNP,0.26
ceggs,FRP,0.26
ceggs,GAB,0.65
ceggs,GEO,0.722
ceggs,GHA,0.65
ceggs,GIN,0.65
ceggs,GMB,0.65
ceggs,GNB,0.65
ceggs,GNQ,0.65
ceggs,GRC,0.833
ceggs,GSA,0.3
ceggs,GTM,0.3
ceggs,HND,0.3
ceggs,HRV,0.833
ceggs,HTI,0.3
ceggs,HUN,0.833
ceggs,IDN,0.3
ceggs,IND,0.157
ceggs,IRL,0.26
ceggs,IRN,0.54
ceggs,IRQ,0.54
ceggs,ISL,0.26
ceggs,ISR,0.764
ceggs,ITP,0.26
ceggs,JAM,0.3
ceggs,JOR,0.54
ceggs,JPN,0.392
ceggs,KAZ,0.708
ceggs,KEN,0.65
ceggs,KGZ,0.708
ceggs,KHM,0.3
ceggs,KOR,0.443
ceggs,LAO,0.3
ceggs,LBN,0.54
ceggs,LBR,0.65
ceggs,LBY,0.54
ceggs,LKA,0.17
ceggs,LSO,0.635
ceggs,MDA,0.833
ceggs,MDG,0.635
ceggs,MEX,0.014
ceggs,MLI,0.5
ceggs,MMR,0.3
ceggs,MNG,0.3
ceggs,MOR,0.54
ceggs,MOZ,0.635
ceggs,MRT,0.5
ceggs,MWI,0.635
ceggs,MYS,0.3
ceggs,NAM,0.635
ceggs,NER,0.5
ceggs,NGA,0.5
ceggs,NIC,0.3
ceggs,NLD,0.26
ceggs,NOR,0.26
ceggs,NPL,0.17
ceggs,NZL,0.764
ceggs,OAO,0.3
ceggs,OBN,0.833
ceggs,OIO,0.3
ceggs,OPO,0.3
ceggs,OSA,0.3
ceggs,PAK,0.3
ceggs,PAN,0.3
ceggs,PER,0.3
ceggs,PHL,0.3
ceggs,PNG,0.3
ceggs,POL,0.833
ceggs,PRK,0.3
ceggs,PRT,0.26
ceggs,PRY,0.3
ceggs,PSE,0.65
ceggs,RAP,0.54
ceggs,ROU,0.833
ceggs,RUS,0.722
ceggs,RWA,0.65
ceggs,SAU,0.54
ceggs,SDN,0.5
ceggs,SEN,0.65
ceggs,SLB,0.3
ceggs,SLE,0.65
ceggs,SLV,0.3
ceggs,SOM,0.5
ceggs,SPP,0.26
ceggs,SVK,0.833
ceggs,SVN,0.833
ceggs,SWE,0.26
ceggs,SWZ,0.635
ceggs,SYR,0.54
ceggs,TCD,0.5
ceggs,TGO,0.65
ceggs,THA,0.3
ceggs,TJK,0.708
ceggs,TKM,0.708
ceggs,TLS,0.3
ceggs,TUN,0.54
ceggs,TUR,0.946
ceggs,TZA,0.65
ceggs,UGA,0.65
ceggs,UKP,0.26
ceggs,UKR,0.722
ceggs,URY,0.3
ceggs,USA,0.092
ceggs,UZB,0.708
ceggs,VEN,0.3
ceggs,VNM,0.3
ceggs,VUT,0.3
ceggs,YEM,0.54
ceggs,ZAF,0.764
ceggs,ZMB,0.635
ceggs,ZWE,0.635
cmilk,AGO,0.635
cmilk,ALB,0.638
cmilk,ARG,0.989
cmilk,ARM,1.03
cmilk,AUS,0.5
cmilk,AUT,0.8
cmilk,AZE,1.03
cmilk,BDI,0.725
cmilk,BEN,0.5
cmilk,BFA,0.5
cmilk,BGD,0.3
cmilk,BGR,0.638
cmilk,BLR,1.03
cmilk,BLT,1.03
cmilk,BLX,0.8
cmilk,BLZ,0.209
cmilk,BOL,0.209
cmilk,BRA,0.04
cmilk,BWA,0.635
cmilk,CAF,0.5
cmilk,CAN,0.764
cmilk,CHL,0.209
cmilk,CHM,0.625
cmilk,CHP,0.8
cmilk,CIV,0.5
cmilk,CMR,0.5
cmilk,COD,0.5
cmilk,COG,0.5
cmilk,CRB,0.3
cmilk,CRI,0.209
cmilk,CUB,0.209
cmilk,CYP,1.198
cmilk,CZE,0.638
cmilk,DEU,0.8
cmilk,DJI,0.5
cmilk,DNK,0.8
cmilk,DOM,0.209
cmilk,DZA,1.198
cmilk,ECU,0.209
cmilk,EGY,0.4
cmilk,ERI,0.5
cmilk,ETH,0.5
cmilk,FJI,0.3
cmilk,FNP,0.8
cmilk,FRP,0.8
cmilk,GAB,0.5
cmilk,GEO,1.03
cmilk,GHA,0.5
cmilk,GIN,0.5
cmilk,GMB,0.5
cmilk,GNB,0.5
cmilk,GNQ,0.5
cmilk,GRC,0.638
cmilk,GSA,0.209
cmilk,GTM,0.209
cmilk,HND,0.209
cmilk,HRV,0.638
cmilk,HTI,0.209
cmilk,HUN,0.638
cmilk,IDN,1.106
cmilk,IND,0.3
cmilk,IRL,0.8
cmilk,IRN,1.198
cmilk,IRQ,1.198
cmilk,ISL,0.8
cmilk,ISR,0.764
cmilk,ITP,0.8
cmilk,JAM,0.3
cmilk,JOR,1.198
cmilk,JPN,1.136
cmilk,KAZ,0.904
cmilk,KEN,0.725
cmilk,KGZ,0.904
cmilk,KHM,0.404
cmilk,KOR,0.3
cmilk,LAO,0.404
cmilk,LBN,1.198
cmilk,LBR,0.5
cmilk,LBY,1.198
cmilk,LSO,0.635
cmilk,MDA,0.638
cmilk,MDG,0.635
cmilk,MEX,0.508
cmilk,MLI,0.5
cmilk,MMR,0.404
cmilk,MNG,1.132
cmilk,MOR,1.198
cmilk,MOZ,0.635
cmilk,MRT,0.5
cmilk,MWI,0.635
cmilk,MYS,0.3
cmilk,NAM,0.635
cmilk,NER,0.5
cmilk,NGA,0.5
cmilk,NIC,0.209
cmilk,NLD,0.8
cmilk,NOR,0.8
cmilk,NZL,0.764
cmilk,OAO,0.3
cmilk,OBN,0.638
cmilk,OIO,0.3
cmilk,OPO,0.3
cmilk,OSA,0.404
cmilk,PAK,0.3
cmilk,PAN,0.209
cmilk,PER,0.209
cmilk,PHL,0.3
cmilk,PNG,0.3
cmilk,POL,0.638
cmilk,PRK,1.132
cmilk,PRT,0.8
cmilk,PRY,0.209
cmilk,PSE,0.5
cmilk,RAP,1.198
cmilk,ROU,0.638
cmilk,RUS,1.03
cmilk,RWA,0.725
cmilk,SAU,1.198
cmilk,SDN,0.5
cmilk,SEN,0.5
cmilk,SLB,0.3
cmilk,SLE,0.5
cmilk,SLV,0.209
cmilk,SOM,0.5
cmilk,SPP,0.8
cmilk,SVK,0.638
cmilk,SVN,0.638
cmilk,SWE,0.8
cmilk,SWZ,0.635
cmilk,SYR,1.198
cmilk,TCD,0.5
cmilk,TGO,0.5
cmilk,THA,0.3
cmilk,TJK,0.904
cmilk,TKM,0.904
cmilk,TLS,0.3
cmilk,TUN,1.198
cmilk,TUR,0.4
cmilk,TZA,0.725
cmilk,UGA,0.725
cmilk,UKP,0.8
cmilk,UKR,1.03
cmilk,URY,0.209
cmilk,USA,0.68
cmilk,UZB,0.904
cmilk,VEN,0.209
cmilk,VNM,0.651
cmilk,VUT,0.3
cmilk,YEM,1.198
cmilk,ZAF,0.764
cmilk,ZMB,0.635
cmilk,ZWE,0.635
cbarl,AFG,0.3
cbarl,AGO,0.2
cbarl,ALB,0.3
cbarl,ARG,0.3
cbarl,ARM,0.4
cbarl,AUS,0.2
cbarl,AUT,0.236
cbarl,AZE,0.4
cbarl,BDI,0.77
cbarl,BEN,0.08
cbarl,BFA,0.125
cbarl,BGD,0.3
cbarl,BGR,0.3
cbarl,BLR,0.4
cbarl,BLT,0.4
cbarl,BLX,0.236
cbarl,BLZ,0.3
cbarl,BOL,0.3
cbarl,BRA,0.3
cbarl,BTN,0.3
cbarl,BWA,0.2
cbarl,CAF,0.08
cbarl,CAN,0.2
cbarl,CHL,0.3
cbarl,CHM,0.339
cbarl,CHP,0.236
cbarl,CIV,0.25
cbarl,CMR,0.08
cbarl,COD,0.08
cbarl,COG,0.08
cbarl,COL,0.3
cbarl,CRB,0.3
cbarl,CRI,0.3
cbarl,CUB,0.3
cbarl,CYP,0.498
cbarl,CZE,0.3
cbarl,DEU,0.236
cbarl,DJI,0.125
cbarl,DNK,0.236
cbarl,DOM,0.3
cbarl,DZA,0.498
cbarl,ECU,0.3
cbarl,EGY,0.078
cbarl,ERI,0.125
cbarl,ETH,0.125
cbarl,FJI,0.3
cbarl,FNP,0.236
cbarl,FRP,0.236
cbarl,GAB,0.08
cbarl,GEO,0.4
cbarl,GHA,0.08
cbarl,GIN,0.08
cbarl,GMB,0.08
cbarl,GNB,0.08
cbarl,GNQ,0.08
cbarl,GRC,0.3
cbarl,GSA,0.3
cbarl,GTM,0.3
cbarl,HND,0.3
cbarl,HRV,0.3
cbarl,HTI,0.3
cbarl,HUN,0.3
cbarl,IDN,0.3
cbarl,IND,0.274
cbarl,IRL,0.236
cbarl,IRN,0.498
cbarl,IRQ,0.498
cbarl,ISL,0.236
cbarl,ISR,0.2
cbarl,ITP,0.236
cbarl,JAM,0.3
cbarl,JOR,0.498
cbarl,JPN,0.2
cbarl,KAZ,0.4
cbarl,KEN,0.77
cbarl,KGZ,0.4
cbarl,KHM,0.3
cbarl,KOR,0.3
cbarl,LAO,0.3
cbarl,LBN,0.498
cbarl,LBR,0.08
cbarl,LBY,0.498
cbarl,LKA,0.3
cbarl,LSO,0.2
cbarl,MDA,0.3
cbarl,MDG,0.2
cbarl,MEX,0.3
cbarl,MLI,0.125
cbarl,MMR,0.3
cbarl,MNG,0.69
cbarl,MOR,0.498
cbarl,MOZ,0.2
cbarl,MRT,0.125
cbarl,MWI,0.2
cbarl,MYS,0.885
cbarl,NAM,0.2
cbarl,NER,0.125
cbarl,NGA,0.275
cbarl,NIC,0.3
cbarl,NLD,0.236
cbarl,NOR,0.236
cbarl,NPL,0.3
cbarl,NZL,0.2
cbarl,OAO,0.3
cbarl,OBN,0.3
cbarl,OIO,0.3
cbarl,OPO,0.3
cbarl,OSA,0.3
cbarl,PAK,0.638
cbarl,PAN,0.3
cbarl,PER,0.3
cbarl,PHL,0.716
cbarl,PNG,0.3
cbarl,POL,0.3
cbarl,PRK,0.69
cbarl,PRT,0.236
cbarl,PRY,0.3
cbarl,PSE,0.08
cbarl,RAP,0.498
cbarl,ROU,0.3
cbarl,RUS,0.4
cbarl,RWA,0.77
cbarl,SAU,0.498
cbarl,SDN,0.125
cbarl,SEN,0.08
cbarl,SLB,0.3
cbarl,SLE,0.08
cbarl,SLV,0.3
cbarl,SOM,0.125
cbarl,SPP,0.236
cbarl,SVK,0.3
cbarl,SVN,0.3
cbarl,SWE,0.236
cbarl,SWZ,0.2
cbarl,SYR,0.498
cbarl,TCD,0.125
cbarl,TGO,0.08
cbarl,THA,0.3
cbarl,TJK,0.4
cbarl,TKM,0.4
cbarl,TLS,0.3
cbarl,TUN,0.498
cbarl,TUR,0.26
cbarl,TZA,0.77
cbarl,UGA,0.77
cbarl,UKP,0.236
cbarl,UKR,0.4
cbarl,URY,0.3
cbarl,USA,0.032
cbarl,UZB,0.4
cbarl,VEN,0.3
cbarl,VNM,0.456
cbarl,VUT,0.3
cbarl,YEM,0.498
cbarl,ZAF,0.2
cbarl,ZMB,0.2
cbarl,ZWE,0.2
cmaiz,AFG,0.209
cmaiz,AGO,0.8
cmaiz,ALB,0.3
cmaiz,ARG,0.365
cmaiz,ARM,0.4
cmaiz,AUS,0.2
cmaiz,AUT,0.2
cmaiz,AZE,0.4
cmaiz,BDI,0.77
cmaiz,BEN,0.92
cmaiz,BFA,0.875
cmaiz,BGD,0.56
cmaiz,BGR,0.3
cmaiz,BLR,0.4
cmaiz,BLT,0.4
